user_id,register_date,channel,device,city_tier,user_type
102397,2026-05-28,自然流量,Android,一线,老用户
102398,2026-04-18,信息流广告,Android,一线,新用户
102399,2026-04-16,站内推荐,Android,一线,新用户
102400,2026-05-15,社群裂变,PC,二线,新用户
102401,2026-04-01,信息流广告,iOS,三线及以下,新用户
102402,2026-05-05,自然流量,iOS,新一线,新用户
102403,2026-05-16,自然流量,Android,一线,老用户
102404,2026-05-04,站内推荐,Android,新一线,新用户
102405,2026-04-24,搜索广告,Android,新一线,新用户
102406,2026-05-21,搜索广告,Android,二线,老用户
102407,2026-04-23,站内推荐,Android,二线,新用户
102408,2026-05-14,自然流量,Android,一线,新用户
102409,2026-04-29,搜索广告,iOS,新一线,老用户
102410,2026-04-02,自然流量,Android,二线,新用户
102411,2026-05-03,自然流量,iOS,新一线,新用户
102412,2026-04-04,信息流广告,Android,新一线,新用户
102413,2026-05-27,信息流广告,PC,二线,新用户
102414,2026-05-07,站内推荐,iOS,新一线,老用户
102415,2026-04-23,信息流广告,iOS,一线,新用户
102416,2026-04-30,社群裂变,iOS,新一线,老用户
102417,2026-05-08,社群裂变,Android,二线,新用户
102418,2026-04-16,搜索广告,Android,新一线,老用户
102419,2026-04-18,站内推荐,iOS,三线及以下,新用户
102420,2026-04-26,信息流广告,PC,新一线,老用户
102421,2026-04-16,信息流广告,iOS,新一线,新用户
102422,2026-05-17,自然流量,Android,二线,老用户
102423,2026-04-07,自然流量,Android,新一线,老用户
102424,2026-05-21,站内推荐,iOS,新一线,新用户
102425,2026-04-22,信息流广告,iOS,一线,新用户
102426,2026-05-05,信息流广告,PC,二线,老用户
102427,2026-04-10,自然流量,Android,新一线,新用户
102428,2026-04-24,信息流广告,iOS,三线及以下,新用户
102429,2026-05-17,搜索广告,Android,新一线,老用户
102430,2026-04-17,自然流量,Android,新一线,老用户
102431,2026-04-09,社群裂变,iOS,新一线,老用户
102432,2026-05-02,搜索广告,Android,一线,新用户
102433,2026-04-10,社群裂变,Android,三线及以下,新用户
102434,2026-04-20,自然流量,iOS,一线,新用户
102435,2026-04-28,搜索广告,PC,三线及以下,老用户
102436,2026-05-05,自然流量,iOS,一线,老用户
102437,2026-05-10,信息流广告,iOS,二线,新用户
102438,2026-05-12,社群裂变,iOS,一线,新用户
102439,2026-05-22,搜索广告,Android,二线,新用户
102440,2026-04-05,自然流量,Android,一线,新用户
102441,2026-04-23,站内推荐,PC,二线,老用户
102442,2026-04-01,自然流量,iOS,三线及以下,老用户
102443,2026-04-01,搜索广告,Android,二线,新用户
102444,2026-04-13,站内推荐,Android,一线,新用户
102445,2026-05-07,搜索广告,iOS,三线及以下,新用户
102446,2026-05-25,社群裂变,iOS,新一线,老用户
102447,2026-05-18,搜索广告,Android,一线,老用户
102448,2026-05-10,社群裂变,iOS,新一线,新用户
102449,2026-05-18,搜索广告,Android,三线及以下,新用户
102450,2026-04-11,搜索广告,Android,新一线,老用户
102451,2026-05-22,自然流量,iOS,二线,老用户
102452,2026-05-25,社群裂变,PC,二线,新用户
102453,2026-04-06,自然流量,Android,新一线,新用户
102454,2026-04-29,站内推荐,Android,新一线,老用户
102455,2026-05-21,自然流量,Android,二线,老用户
102456,2026-04-30,自然流量,Android,新一线,老用户
102457,2026-05-22,站内推荐,Android,一线,新用户
102458,2026-05-28,自然流量,iOS,新一线,新用户
102459,2026-04-29,信息流广告,Android,三线及以下,新用户
102460,2026-04-04,搜索广告,iOS,新一线,老用户
102461,2026-04-21,自然流量,Android,新一线,老用户
102462,2026-04-14,自然流量,Android,一线,新用户
102463,2026-04-29,信息流广告,iOS,一线,老用户
102464,2026-05-06,自然流量,PC,三线及以下,老用户
102465,2026-04-29,自然流量,iOS,二线,新用户
102466,2026-04-12,自然流量,iOS,二线,老用户
102467,2026-04-19,信息流广告,iOS,二线,老用户
102468,2026-05-12,信息流广告,Android,新一线,新用户
102469,2026-04-02,自然流量,iOS,三线及以下,老用户
102470,2026-04-14,搜索广告,Android,三线及以下,新用户
102471,2026-05-25,搜索广告,Android,二线,老用户
102472,2026-04-07,自然流量,iOS,二线,老用户
102473,2026-04-26,信息流广告,PC,新一线,老用户
102474,2026-04-13,站内推荐,iOS,三线及以下,老用户
102475,2026-04-07,搜索广告,Android,一线,新用户
102476,2026-04-26,信息流广告,iOS,二线,新用户
102477,2026-05-02,信息流广告,Android,新一线,老用户
102478,2026-04-11,自然流量,Android,二线,新用户
102479,2026-04-05,社群裂变,iOS,三线及以下,老用户
102480,2026-04-09,站内推荐,iOS,二线,新用户
102481,2026-05-10,站内推荐,iOS,一线,新用户
102482,2026-05-23,自然流量,iOS,二线,新用户
102483,2026-04-11,信息流广告,PC,三线及以下,老用户
102484,2026-04-20,自然流量,Android,二线,新用户
102485,2026-04-21,信息流广告,Android,三线及以下,老用户
102486,2026-04-23,信息流广告,PC,三线及以下,新用户
102487,2026-04-15,搜索广告,Android,三线及以下,老用户
102488,2026-04-04,自然流量,Android,新一线,老用户
102489,2026-05-03,站内推荐,iOS,新一线,新用户
102490,2026-04-22,自然流量,iOS,三线及以下,新用户
102491,2026-04-21,自然流量,iOS,三线及以下,新用户
102492,2026-04-17,站内推荐,iOS,一线,新用户
102493,2026-05-27,搜索广告,iOS,一线,老用户
102494,2026-05-08,信息流广告,iOS,新一线,新用户
102495,2026-04-26,搜索广告,iOS,二线,老用户
102496,2026-04-13,自然流量,Android,三线及以下,老用户
102497,2026-05-19,自然流量,iOS,二线,新用户
102498,2026-05-25,信息流广告,iOS,一线,老用户
102499,2026-04-02,信息流广告,iOS,新一线,老用户
102500,2026-05-27,搜索广告,Android,三线及以下,新用户
102501,2026-05-13,自然流量,Android,新一线,老用户
102502,2026-04-07,搜索广告,Android,一线,老用户
102503,2026-05-16,社群裂变,iOS,新一线,新用户
102504,2026-04-07,自然流量,iOS,三线及以下,新用户
102505,2026-04-04,自然流量,iOS,新一线,新用户
102506,2026-04-08,信息流广告,iOS,一线,新用户
102507,2026-04-29,社群裂变,Android,新一线,老用户
102508,2026-05-08,搜索广告,PC,三线及以下,新用户
102509,2026-04-25,搜索广告,iOS,新一线,老用户
102510,2026-04-08,信息流广告,iOS,新一线,新用户
102511,2026-04-13,自然流量,Android,一线,新用户
102512,2026-05-22,搜索广告,Android,新一线,老用户
102513,2026-05-29,自然流量,iOS,三线及以下,新用户
102514,2026-05-17,社群裂变,iOS,三线及以下,新用户
102515,2026-04-07,自然流量,PC,新一线,新用户
102516,2026-05-21,自然流量,iOS,三线及以下,新用户
102517,2026-05-13,信息流广告,Android,新一线,新用户
102518,2026-05-03,信息流广告,Android,三线及以下,新用户
102519,2026-04-09,搜索广告,iOS,一线,老用户
102520,2026-05-31,信息流广告,Android,新一线,新用户
102521,2026-04-27,站内推荐,iOS,三线及以下,老用户
102522,2026-04-03,社群裂变,iOS,三线及以下,老用户
102523,2026-04-13,站内推荐,iOS,二线,新用户
102524,2026-04-25,搜索广告,PC,二线,新用户
102525,2026-04-04,搜索广告,iOS,三线及以下,老用户
102526,2026-04-20,搜索广告,iOS,二线,新用户
102527,2026-04-29,信息流广告,PC,新一线,新用户
102528,2026-05-28,信息流广告,iOS,新一线,新用户
102529,2026-04-06,搜索广告,PC,二线,老用户
102530,2026-05-06,自然流量,Android,二线,新用户
102531,2026-05-26,自然流量,Android,三线及以下,新用户
102532,2026-05-20,站内推荐,Android,新一线,新用户
102533,2026-05-27,自然流量,Android,一线,老用户
102534,2026-04-11,搜索广告,iOS,一线,新用户
102535,2026-05-19,搜索广告,PC,三线及以下,老用户
102536,2026-05-30,自然流量,PC,一线,新用户
102537,2026-04-20,站内推荐,PC,三线及以下,新用户
102538,2026-05-01,自然流量,Android,一线,新用户
102539,2026-05-03,站内推荐,Android,新一线,新用户
102540,2026-05-01,社群裂变,Android,三线及以下,新用户
102541,2026-04-18,自然流量,iOS,新一线,老用户
102542,2026-05-30,自然流量,Android,三线及以下,新用户
102543,2026-05-29,信息流广告,Android,一线,老用户
102544,2026-04-24,信息流广告,Android,二线,新用户
102545,2026-05-20,自然流量,iOS,二线,新用户
102546,2026-04-25,站内推荐,Android,三线及以下,新用户
102547,2026-05-19,自然流量,Android,一线,老用户
102548,2026-05-06,社群裂变,Android,新一线,新用户
102549,2026-04-29,自然流量,PC,二线,新用户
102550,2026-04-08,站内推荐,Android,三线及以下,老用户
102551,2026-05-10,自然流量,iOS,三线及以下,新用户
102552,2026-04-20,信息流广告,iOS,三线及以下,老用户
102553,2026-04-14,搜索广告,Android,二线,老用户
102554,2026-04-12,自然流量,Android,二线,新用户
102555,2026-05-30,社群裂变,Android,三线及以下,老用户
102556,2026-04-07,自然流量,iOS,三线及以下,新用户
102557,2026-05-19,搜索广告,iOS,三线及以下,老用户
102558,2026-05-23,搜索广告,Android,三线及以下,老用户
102559,2026-04-02,搜索广告,Android,三线及以下,老用户
102560,2026-05-06,自然流量,PC,一线,老用户
102561,2026-05-06,自然流量,PC,新一线,老用户
102562,2026-04-22,自然流量,Android,三线及以下,新用户
102563,2026-05-11,信息流广告,Android,二线,新用户
102564,2026-04-25,自然流量,iOS,一线,新用户
102565,2026-04-27,站内推荐,Android,二线,新用户
102566,2026-04-27,信息流广告,PC,二线,老用户
102567,2026-05-19,搜索广告,Android,三线及以下,新用户
102568,2026-05-09,信息流广告,PC,三线及以下,老用户
102569,2026-04-24,自然流量,iOS,一线,新用户
102570,2026-05-27,信息流广告,iOS,新一线,新用户
102571,2026-05-19,自然流量,Android,一线,新用户
102572,2026-05-27,信息流广告,PC,三线及以下,老用户
102573,2026-05-15,信息流广告,iOS,一线,新用户
102574,2026-04-24,信息流广告,Android,二线,新用户
102575,2026-05-18,站内推荐,iOS,二线,新用户
102576,2026-04-21,自然流量,Android,二线,老用户
102577,2026-04-17,信息流广告,Android,二线,新用户
102578,2026-04-28,自然流量,iOS,二线,老用户
102579,2026-05-30,信息流广告,Android,二线,新用户
102580,2026-05-05,搜索广告,Android,一线,新用户
102581,2026-04-24,自然流量,Android,新一线,老用户
102582,2026-04-29,搜索广告,iOS,二线,老用户
102583,2026-04-18,信息流广告,iOS,新一线,老用户
102584,2026-05-11,自然流量,PC,二线,新用户
102585,2026-04-22,站内推荐,Android,新一线,老用户
102586,2026-05-04,信息流广告,Android,三线及以下,新用户
102587,2026-04-23,社群裂变,Android,一线,老用户
102588,2026-04-20,信息流广告,Android,二线,新用户
102589,2026-05-30,站内推荐,iOS,一线,新用户
102590,2026-04-22,自然流量,Android,二线,新用户
102591,2026-04-05,信息流广告,Android,新一线,老用户
102592,2026-04-24,社群裂变,iOS,二线,老用户
102593,2026-05-03,信息流广告,iOS,一线,新用户
102594,2026-04-06,信息流广告,Android,三线及以下,新用户
102595,2026-04-19,站内推荐,PC,二线,新用户
102596,2026-04-11,搜索广告,Android,三线及以下,新用户
102597,2026-05-01,搜索广告,iOS,二线,老用户
102598,2026-05-15,搜索广告,PC,二线,新用户
102599,2026-05-30,社群裂变,iOS,三线及以下,新用户
102600,2026-04-24,站内推荐,iOS,一线,新用户
102601,2026-05-23,搜索广告,PC,二线,新用户
102602,2026-04-14,自然流量,Android,新一线,老用户
102603,2026-05-18,自然流量,PC,二线,新用户
102604,2026-05-05,搜索广告,Android,一线,老用户
102605,2026-05-17,社群裂变,Android,新一线,老用户
102606,2026-05-17,信息流广告,iOS,二线,新用户
102607,2026-05-03,自然流量,iOS,新一线,新用户
102608,2026-04-16,自然流量,PC,新一线,老用户
102609,2026-05-03,信息流广告,PC,新一线,老用户
102610,2026-05-21,社群裂变,iOS,三线及以下,新用户
102611,2026-05-30,自然流量,iOS,一线,老用户
102612,2026-05-27,搜索广告,iOS,新一线,新用户
102613,2026-04-12,社群裂变,iOS,三线及以下,新用户
102614,2026-05-07,站内推荐,PC,三线及以下,新用户
102615,2026-04-07,自然流量,iOS,一线,老用户
102616,2026-05-11,站内推荐,Android,二线,新用户
102617,2026-05-31,搜索广告,PC,一线,新用户
102618,2026-04-04,社群裂变,Android,三线及以下,新用户
102619,2026-05-11,自然流量,Android,新一线,新用户
102620,2026-05-28,信息流广告,iOS,新一线,新用户
102621,2026-05-22,搜索广告,iOS,新一线,老用户
102622,2026-04-24,信息流广告,iOS,二线,新用户
102623,2026-04-07,信息流广告,iOS,一线,老用户
102624,2026-05-27,搜索广告,iOS,三线及以下,老用户
102625,2026-05-27,搜索广告,iOS,新一线,老用户
102626,2026-05-06,自然流量,iOS,二线,老用户
102627,2026-05-30,信息流广告,iOS,三线及以下,新用户
102628,2026-04-01,自然流量,PC,一线,新用户
102629,2026-05-08,站内推荐,iOS,一线,新用户
102630,2026-04-03,站内推荐,Android,新一线,新用户
102631,2026-05-28,自然流量,PC,三线及以下,新用户
102632,2026-05-12,自然流量,iOS,一线,老用户
102633,2026-05-26,自然流量,Android,三线及以下,老用户
102634,2026-05-05,信息流广告,Android,二线,新用户
102635,2026-04-06,站内推荐,Android,二线,老用户
102636,2026-04-02,信息流广告,iOS,二线,新用户
102637,2026-04-21,自然流量,Android,一线,新用户
102638,2026-05-16,自然流量,Android,新一线,新用户
102639,2026-04-10,自然流量,iOS,二线,新用户
102640,2026-05-22,社群裂变,iOS,新一线,新用户
102641,2026-04-15,搜索广告,iOS,二线,新用户
102642,2026-05-01,搜索广告,Android,三线及以下,新用户
102643,2026-04-13,信息流广告,iOS,一线,新用户
102644,2026-04-29,站内推荐,iOS,新一线,老用户
102645,2026-04-28,信息流广告,Android,新一线,新用户
102646,2026-04-01,社群裂变,PC,一线,老用户
102647,2026-05-05,站内推荐,iOS,三线及以下,老用户
102648,2026-05-18,信息流广告,iOS,三线及以下,新用户
102649,2026-05-28,站内推荐,Android,新一线,新用户
102650,2026-04-21,自然流量,Android,三线及以下,老用户
102651,2026-05-24,搜索广告,Android,一线,新用户
102652,2026-05-24,自然流量,PC,三线及以下,新用户
102653,2026-05-31,信息流广告,iOS,三线及以下,老用户
102654,2026-04-23,自然流量,iOS,一线,老用户
102655,2026-05-22,自然流量,iOS,二线,老用户
102656,2026-05-05,自然流量,iOS,三线及以下,老用户
102657,2026-04-04,信息流广告,Android,新一线,新用户
102658,2026-04-17,搜索广告,Android,新一线,老用户
102659,2026-05-11,信息流广告,iOS,二线,新用户
102660,2026-04-10,信息流广告,Android,一线,老用户
102661,2026-04-27,站内推荐,iOS,一线,新用户
102662,2026-05-18,站内推荐,Android,新一线,新用户
102663,2026-04-10,自然流量,iOS,二线,新用户
102664,2026-05-01,信息流广告,Android,新一线,老用户
102665,2026-04-14,搜索广告,iOS,二线,新用户
102666,2026-05-03,社群裂变,PC,一线,老用户
102667,2026-04-15,信息流广告,PC,一线,新用户
102668,2026-05-29,社群裂变,Android,二线,新用户
102669,2026-04-05,自然流量,PC,一线,新用户
102670,2026-05-29,信息流广告,iOS,二线,新用户
102671,2026-05-19,搜索广告,Android,新一线,老用户
102672,2026-05-23,搜索广告,iOS,二线,老用户
102673,2026-05-22,社群裂变,PC,新一线,老用户
102674,2026-04-12,自然流量,iOS,三线及以下,新用户
102675,2026-05-27,自然流量,iOS,一线,新用户
102676,2026-05-07,自然流量,Android,三线及以下,老用户
102677,2026-05-29,自然流量,iOS,新一线,老用户
102678,2026-05-24,自然流量,Android,一线,老用户
102679,2026-05-06,信息流广告,iOS,二线,新用户
102680,2026-04-23,搜索广告,Android,新一线,老用户
102681,2026-04-08,搜索广告,PC,新一线,新用户
102682,2026-04-07,信息流广告,Android,三线及以下,老用户
102683,2026-04-24,自然流量,iOS,三线及以下,老用户
102684,2026-05-20,搜索广告,iOS,二线,老用户
102685,2026-05-01,自然流量,iOS,三线及以下,新用户
102686,2026-04-30,站内推荐,iOS,新一线,老用户
102687,2026-04-15,自然流量,Android,一线,新用户
102688,2026-05-05,搜索广告,iOS,三线及以下,新用户
102689,2026-05-09,站内推荐,iOS,新一线,老用户
102690,2026-05-30,搜索广告,iOS,一线,新用户
102691,2026-05-15,搜索广告,PC,一线,新用户
102692,2026-05-08,搜索广告,iOS,新一线,老用户
102693,2026-05-26,自然流量,iOS,新一线,老用户
102694,2026-04-26,搜索广告,Android,新一线,新用户
102695,2026-05-28,站内推荐,iOS,二线,新用户
102696,2026-04-23,站内推荐,PC,二线,老用户
102697,2026-04-08,信息流广告,iOS,三线及以下,新用户
102698,2026-04-26,信息流广告,Android,一线,新用户
102699,2026-04-08,社群裂变,Android,一线,新用户
102700,2026-04-08,搜索广告,Android,二线,老用户
102701,2026-05-24,自然流量,Android,一线,新用户
102702,2026-05-19,自然流量,Android,新一线,新用户
102703,2026-04-14,自然流量,Android,二线,老用户
102704,2026-05-22,信息流广告,Android,三线及以下,老用户
102705,2026-04-05,自然流量,Android,一线,新用户
102706,2026-04-18,自然流量,Android,二线,老用户
102707,2026-05-14,自然流量,Android,二线,老用户
102708,2026-04-19,站内推荐,iOS,三线及以下,新用户
102709,2026-05-15,自然流量,iOS,新一线,新用户
102710,2026-05-24,自然流量,iOS,二线,老用户
102711,2026-04-05,信息流广告,iOS,二线,老用户
102712,2026-04-02,自然流量,Android,新一线,老用户
102713,2026-05-28,站内推荐,iOS,二线,新用户
102714,2026-05-02,站内推荐,Android,二线,老用户
102715,2026-05-01,信息流广告,Android,新一线,老用户
102716,2026-04-29,信息流广告,Android,新一线,新用户
102717,2026-04-27,信息流广告,Android,新一线,老用户
102718,2026-05-13,自然流量,iOS,二线,老用户
102719,2026-05-06,自然流量,iOS,一线,老用户
102720,2026-04-10,自然流量,Android,二线,老用户
102721,2026-05-09,自然流量,Android,一线,新用户
102722,2026-05-11,搜索广告,Android,二线,老用户
102723,2026-04-07,自然流量,Android,二线,新用户
102724,2026-04-23,自然流量,Android,二线,老用户
102725,2026-05-19,信息流广告,Android,二线,老用户
102726,2026-05-08,信息流广告,Android,新一线,老用户
102727,2026-04-09,自然流量,Android,新一线,老用户
102728,2026-04-03,自然流量,iOS,二线,老用户
102729,2026-05-06,自然流量,iOS,一线,新用户
102730,2026-04-29,自然流量,iOS,二线,新用户
102731,2026-05-29,社群裂变,Android,二线,新用户
102732,2026-05-02,站内推荐,Android,三线及以下,老用户
102733,2026-05-27,信息流广告,iOS,新一线,老用户
102734,2026-04-14,信息流广告,iOS,二线,新用户
102735,2026-04-28,搜索广告,Android,一线,新用户
102736,2026-04-09,搜索广告,iOS,三线及以下,新用户
102737,2026-05-06,自然流量,Android,二线,新用户
102738,2026-04-12,自然流量,iOS,二线,老用户
102739,2026-05-01,信息流广告,iOS,二线,老用户
102740,2026-04-21,搜索广告,Android,新一线,新用户
102741,2026-04-12,自然流量,iOS,二线,老用户
102742,2026-04-06,自然流量,iOS,三线及以下,新用户
102743,2026-05-02,信息流广告,iOS,一线,新用户
102744,2026-05-28,自然流量,iOS,三线及以下,老用户
102745,2026-04-13,信息流广告,iOS,三线及以下,老用户
102746,2026-04-25,搜索广告,Android,三线及以下,新用户
102747,2026-04-14,信息流广告,iOS,三线及以下,新用户
102748,2026-05-20,自然流量,Android,新一线,新用户
102749,2026-04-26,自然流量,iOS,二线,新用户
102750,2026-05-30,社群裂变,PC,一线,新用户
102751,2026-04-15,信息流广告,Android,二线,新用户
102752,2026-04-05,自然流量,PC,一线,老用户
102753,2026-05-06,自然流量,PC,三线及以下,新用户
102754,2026-05-10,社群裂变,iOS,新一线,新用户
102755,2026-05-31,社群裂变,Android,一线,新用户
102756,2026-05-24,站内推荐,iOS,一线,新用户
102757,2026-05-24,搜索广告,PC,二线,老用户
102758,2026-05-09,信息流广告,Android,一线,新用户
102759,2026-04-22,信息流广告,iOS,一线,新用户
102760,2026-04-27,自然流量,PC,一线,老用户
102761,2026-04-09,搜索广告,Android,新一线,老用户
102762,2026-04-27,搜索广告,PC,三线及以下,新用户
102763,2026-04-23,自然流量,iOS,新一线,新用户
102764,2026-04-03,站内推荐,iOS,新一线,老用户
102765,2026-04-13,信息流广告,iOS,一线,老用户
102766,2026-05-03,自然流量,Android,一线,老用户
102767,2026-04-23,信息流广告,Android,新一线,新用户
102768,2026-05-31,站内推荐,iOS,一线,老用户
102769,2026-04-30,站内推荐,Android,一线,新用户
102770,2026-05-29,信息流广告,iOS,一线,新用户
102771,2026-05-11,站内推荐,Android,新一线,老用户
102772,2026-04-03,站内推荐,Android,二线,老用户
102773,2026-04-13,社群裂变,Android,一线,新用户
102774,2026-05-14,站内推荐,iOS,二线,新用户
102775,2026-05-04,信息流广告,iOS,二线,老用户
102776,2026-04-19,社群裂变,iOS,三线及以下,新用户
102777,2026-05-02,搜索广告,Android,一线,新用户
102778,2026-05-26,搜索广告,Android,三线及以下,新用户
102779,2026-04-24,自然流量,iOS,三线及以下,新用户
102780,2026-04-03,社群裂变,PC,三线及以下,老用户
102781,2026-04-19,站内推荐,Android,三线及以下,新用户
102782,2026-05-28,信息流广告,Android,一线,新用户
102783,2026-05-17,站内推荐,Android,三线及以下,老用户
102784,2026-05-22,信息流广告,PC,三线及以下,新用户
102785,2026-05-26,自然流量,iOS,一线,老用户
102786,2026-04-08,自然流量,iOS,一线,新用户
102787,2026-04-18,社群裂变,PC,三线及以下,老用户
102788,2026-04-04,搜索广告,PC,一线,老用户
102789,2026-04-01,信息流广告,Android,二线,老用户
102790,2026-05-21,搜索广告,iOS,新一线,新用户
102791,2026-05-28,信息流广告,iOS,二线,老用户
102792,2026-04-10,信息流广告,Android,一线,老用户
102793,2026-05-15,站内推荐,Android,二线,新用户
102794,2026-05-03,搜索广告,iOS,二线,新用户
102795,2026-04-05,社群裂变,iOS,三线及以下,新用户
102796,2026-05-26,搜索广告,Android,一线,新用户
102797,2026-05-24,站内推荐,Android,一线,新用户
102798,2026-05-05,自然流量,Android,一线,老用户
102799,2026-05-14,自然流量,Android,一线,老用户
102800,2026-04-25,自然流量,PC,三线及以下,新用户
102801,2026-05-19,搜索广告,iOS,一线,老用户
102802,2026-04-28,搜索广告,Android,一线,老用户
102803,2026-05-31,社群裂变,Android,三线及以下,新用户
102804,2026-04-04,信息流广告,Android,新一线,老用户
102805,2026-04-11,自然流量,PC,新一线,老用户
102806,2026-05-30,搜索广告,Android,二线,新用户
102807,2026-04-18,站内推荐,Android,新一线,新用户
102808,2026-04-19,自然流量,iOS,三线及以下,新用户
102809,2026-05-19,自然流量,Android,二线,老用户
102810,2026-04-12,自然流量,iOS,新一线,新用户
102811,2026-05-02,信息流广告,iOS,二线,新用户
102812,2026-04-18,自然流量,Android,三线及以下,新用户
102813,2026-04-13,信息流广告,Android,新一线,新用户
102814,2026-05-29,搜索广告,PC,二线,新用户
102815,2026-04-13,信息流广告,Android,新一线,老用户
102816,2026-04-06,信息流广告,Android,二线,新用户
102817,2026-05-12,自然流量,iOS,二线,老用户
102818,2026-05-23,站内推荐,Android,一线,新用户
102819,2026-04-08,信息流广告,PC,新一线,新用户
102820,2026-05-14,信息流广告,Android,一线,新用户
102821,2026-05-03,自然流量,Android,二线,新用户
102822,2026-05-21,搜索广告,Android,二线,老用户
102823,2026-04-08,站内推荐,iOS,新一线,老用户
102824,2026-05-30,自然流量,Android,一线,新用户
102825,2026-05-08,自然流量,iOS,三线及以下,老用户
102826,2026-05-22,自然流量,iOS,新一线,老用户
102827,2026-04-23,搜索广告,iOS,新一线,新用户
102828,2026-05-28,站内推荐,iOS,一线,新用户
102829,2026-05-09,信息流广告,iOS,二线,老用户
102830,2026-04-08,信息流广告,PC,新一线,老用户
102831,2026-05-27,社群裂变,Android,三线及以下,新用户
102832,2026-05-19,社群裂变,Android,二线,新用户
102833,2026-04-19,自然流量,Android,一线,新用户
102834,2026-05-04,自然流量,iOS,二线,新用户
102835,2026-04-24,信息流广告,iOS,新一线,新用户
102836,2026-05-04,社群裂变,PC,一线,老用户
102837,2026-05-29,搜索广告,Android,二线,新用户
102838,2026-05-25,搜索广告,PC,一线,新用户
102839,2026-04-14,社群裂变,iOS,三线及以下,新用户
102840,2026-05-30,自然流量,Android,二线,新用户
102841,2026-04-27,信息流广告,Android,一线,新用户
102842,2026-05-13,自然流量,PC,三线及以下,老用户
102843,2026-05-17,站内推荐,iOS,二线,老用户
102844,2026-04-30,搜索广告,PC,一线,新用户
102845,2026-04-28,自然流量,Android,二线,老用户
102846,2026-04-28,自然流量,Android,三线及以下,老用户
102847,2026-05-23,社群裂变,Android,新一线,新用户
102848,2026-04-24,社群裂变,Android,新一线,老用户
102849,2026-04-18,搜索广告,iOS,新一线,新用户
102850,2026-04-23,自然流量,Android,新一线,新用户
102851,2026-04-12,站内推荐,iOS,一线,老用户
102852,2026-04-24,社群裂变,Android,二线,新用户
102853,2026-04-07,搜索广告,Android,三线及以下,新用户
102854,2026-04-06,搜索广告,Android,二线,新用户
102855,2026-05-15,站内推荐,Android,一线,新用户
102856,2026-04-05,站内推荐,Android,新一线,新用户
102857,2026-05-05,搜索广告,Android,一线,新用户
102858,2026-05-18,信息流广告,Android,新一线,老用户
102859,2026-05-15,信息流广告,Android,二线,新用户
102860,2026-04-28,社群裂变,Android,新一线,老用户
102861,2026-04-12,搜索广告,Android,三线及以下,新用户
102862,2026-05-27,自然流量,Android,新一线,新用户
102863,2026-05-21,自然流量,iOS,二线,老用户
102864,2026-05-08,站内推荐,Android,三线及以下,新用户
102865,2026-04-06,站内推荐,iOS,二线,新用户
102866,2026-04-03,站内推荐,iOS,三线及以下,老用户
102867,2026-04-20,信息流广告,Android,三线及以下,新用户
102868,2026-04-10,社群裂变,Android,二线,新用户
102869,2026-05-23,社群裂变,Android,新一线,老用户
102870,2026-04-13,信息流广告,PC,新一线,新用户
102871,2026-04-18,自然流量,iOS,三线及以下,老用户
102872,2026-05-30,站内推荐,iOS,一线,新用户
102873,2026-05-20,自然流量,iOS,三线及以下,新用户
102874,2026-04-14,搜索广告,iOS,新一线,新用户
102875,2026-04-24,搜索广告,Android,二线,老用户
102876,2026-05-02,搜索广告,Android,新一线,新用户
102877,2026-05-11,自然流量,Android,三线及以下,老用户
102878,2026-05-28,社群裂变,iOS,一线,老用户
102879,2026-05-24,自然流量,Android,新一线,新用户
102880,2026-05-30,社群裂变,iOS,三线及以下,新用户
102881,2026-04-03,自然流量,Android,新一线,新用户
102882,2026-04-15,搜索广告,Android,新一线,老用户
102883,2026-05-05,社群裂变,iOS,三线及以下,新用户
102884,2026-04-03,自然流量,Android,三线及以下,老用户
102885,2026-04-22,自然流量,Android,一线,新用户
102886,2026-04-10,社群裂变,iOS,二线,老用户
102887,2026-05-27,自然流量,Android,新一线,老用户
102888,2026-04-04,自然流量,Android,一线,新用户
102889,2026-04-10,信息流广告,iOS,二线,新用户
102890,2026-04-12,站内推荐,iOS,一线,新用户
102891,2026-04-10,搜索广告,Android,新一线,新用户
102892,2026-05-05,信息流广告,PC,新一线,老用户
102893,2026-04-23,站内推荐,Android,三线及以下,新用户
102894,2026-05-26,信息流广告,Android,二线,老用户
102895,2026-04-16,信息流广告,Android,一线,老用户
102896,2026-05-03,信息流广告,Android,三线及以下,老用户
102897,2026-05-11,信息流广告,iOS,三线及以下,新用户
102898,2026-05-09,信息流广告,Android,新一线,老用户
102899,2026-05-19,搜索广告,PC,三线及以下,新用户
102900,2026-04-13,自然流量,Android,新一线,新用户
102901,2026-05-01,搜索广告,PC,新一线,新用户
102902,2026-05-19,自然流量,iOS,新一线,新用户
102903,2026-05-23,信息流广告,Android,一线,新用户
102904,2026-05-08,自然流量,Android,二线,新用户
102905,2026-05-10,搜索广告,iOS,二线,新用户
102906,2026-05-23,社群裂变,iOS,三线及以下,老用户
102907,2026-05-09,信息流广告,Android,新一线,新用户
102908,2026-05-28,自然流量,Android,一线,老用户
102909,2026-04-08,自然流量,Android,新一线,老用户
102910,2026-04-22,社群裂变,iOS,一线,新用户
102911,2026-04-07,自然流量,Android,三线及以下,新用户
102912,2026-04-06,社群裂变,iOS,二线,新用户
