event_id,user_id,session_id,event_time,event_name,product_id,channel,device
8343,101816,S101816_1,2026-05-03 05:35:23,visit_home,2046,搜索广告,PC
8344,101816,S101816_1,2026-05-03 05:39:34,view_product,2046,搜索广告,PC
8345,101816,S101816_2,2026-05-26 18:24:19,visit_home,2045,搜索广告,PC
8346,101816,S101816_2,2026-05-26 18:26:22,view_product,2045,搜索广告,PC
8347,101817,S101817_1,2026-05-06 19:12:12,visit_home,2001,站内推荐,PC
8348,101817,S101817_1,2026-05-06 19:18:08,view_product,2001,站内推荐,PC
8349,101817,S101817_2,2026-05-30 16:23:06,visit_home,2047,站内推荐,PC
8350,101817,S101817_2,2026-05-30 16:27:32,view_product,2047,站内推荐,PC
8351,101817,S101817_2,2026-05-30 16:28:19,add_cart,2047,站内推荐,PC
8352,101817,S101817_2,2026-05-30 16:34:29,submit_order,2047,站内推荐,PC
8353,101817,S101817_2,2026-05-30 16:38:50,pay_success,2047,站内推荐,PC
8354,101818,S101818_1,2026-05-18 20:09:33,visit_home,2015,社群裂变,iOS
8355,101818,S101818_2,2026-05-21 02:46:10,visit_home,2029,社群裂变,iOS
8356,101818,S101818_2,2026-05-21 02:46:43,view_product,2029,社群裂变,iOS
8357,101818,S101818_3,2026-05-19 10:41:18,visit_home,2024,社群裂变,iOS
8358,101818,S101818_3,2026-05-19 10:49:45,view_product,2024,社群裂变,iOS
8359,101818,S101818_3,2026-05-19 11:00:20,add_cart,2024,社群裂变,iOS
8360,101818,S101818_3,2026-05-19 11:05:12,submit_order,2024,社群裂变,iOS
8361,101818,S101818_3,2026-05-19 11:10:07,pay_success,2024,社群裂变,iOS
8362,101818,S101818_4,2026-05-29 11:04:33,visit_home,2006,社群裂变,iOS
8363,101818,S101818_4,2026-05-29 11:12:27,view_product,2006,社群裂变,iOS
8364,101818,S101818_4,2026-05-29 11:24:38,add_cart,2006,社群裂变,iOS
8365,101818,S101818_5,2026-05-05 15:53:40,visit_home,2008,社群裂变,iOS
8366,101818,S101818_5,2026-05-05 15:58:08,view_product,2008,社群裂变,iOS
8367,101818,S101818_5,2026-05-05 16:06:55,add_cart,2008,社群裂变,iOS
8368,101818,S101818_5,2026-05-05 16:10:51,submit_order,2008,社群裂变,iOS
8369,101818,S101818_5,2026-05-05 16:17:41,pay_success,2008,社群裂变,iOS
8370,101819,S101819_1,2026-05-28 13:19:53,visit_home,2047,站内推荐,Android
8371,101819,S101819_1,2026-05-28 13:28:40,view_product,2047,站内推荐,Android
8372,101819,S101819_1,2026-05-28 13:34:25,add_cart,2047,站内推荐,Android
8373,101819,S101819_1,2026-05-28 13:39:35,submit_order,2047,站内推荐,Android
8374,101819,S101819_2,2026-05-08 03:33:33,visit_home,2041,站内推荐,Android
8375,101819,S101819_2,2026-05-08 03:43:25,view_product,2041,站内推荐,Android
8376,101819,S101819_2,2026-05-08 03:49:23,add_cart,2041,站内推荐,Android
8377,101819,S101819_2,2026-05-08 03:50:58,submit_order,2041,站内推荐,Android
8378,101819,S101819_3,2026-05-11 01:46:39,visit_home,2003,站内推荐,Android
8379,101819,S101819_4,2026-05-03 03:09:14,visit_home,2026,站内推荐,Android
8380,101819,S101819_4,2026-05-03 03:14:40,view_product,2026,站内推荐,Android
8381,101819,S101819_4,2026-05-03 03:16:01,add_cart,2026,站内推荐,Android
8382,101820,S101820_1,2026-05-03 05:06:13,visit_home,2001,信息流广告,iOS
8383,101820,S101820_1,2026-05-03 05:10:44,view_product,2001,信息流广告,iOS
8384,101820,S101820_1,2026-05-03 05:22:23,add_cart,2001,信息流广告,iOS
8385,101820,S101820_2,2026-05-09 06:24:27,visit_home,2046,信息流广告,iOS
8386,101820,S101820_2,2026-05-09 06:30:38,view_product,2046,信息流广告,iOS
8387,101821,S101821_1,2026-05-03 23:02:30,visit_home,2040,社群裂变,Android
8388,101821,S101821_1,2026-05-03 23:05:58,view_product,2040,社群裂变,Android
8389,101821,S101821_1,2026-05-03 23:16:51,add_cart,2040,社群裂变,Android
8390,101822,S101822_1,2026-05-18 20:12:13,visit_home,2009,搜索广告,iOS
8391,101822,S101822_1,2026-05-18 20:13:45,view_product,2009,搜索广告,iOS
8392,101822,S101822_2,2026-05-24 05:01:47,visit_home,2008,搜索广告,iOS
8393,101822,S101822_2,2026-05-24 05:08:22,view_product,2008,搜索广告,iOS
8394,101822,S101822_2,2026-05-24 05:22:04,add_cart,2008,搜索广告,iOS
8395,101822,S101822_2,2026-05-24 05:29:39,submit_order,2008,搜索广告,iOS
8396,101822,S101822_2,2026-05-24 05:33:39,pay_success,2008,搜索广告,iOS
8397,101822,S101822_3,2026-05-06 10:16:25,visit_home,2021,搜索广告,iOS
8398,101822,S101822_3,2026-05-06 10:21:52,view_product,2021,搜索广告,iOS
8399,101823,S101823_1,2026-05-13 12:58:52,visit_home,2013,搜索广告,iOS
8400,101823,S101823_1,2026-05-13 13:00:09,view_product,2013,搜索广告,iOS
8401,101824,S101824_1,2026-05-29 04:40:58,visit_home,2007,自然流量,Android
8402,101824,S101824_1,2026-05-29 04:49:09,view_product,2007,自然流量,Android
8403,101824,S101824_2,2026-05-31 19:29:18,visit_home,2025,自然流量,Android
8404,101824,S101824_3,2026-05-21 15:48:56,visit_home,2048,自然流量,Android
8405,101824,S101824_3,2026-05-21 15:50:11,view_product,2048,自然流量,Android
8406,101825,S101825_1,2026-05-19 17:57:37,visit_home,2012,自然流量,Android
8407,101825,S101825_1,2026-05-19 18:00:24,view_product,2012,自然流量,Android
8408,101825,S101825_2,2026-05-14 00:58:45,visit_home,2006,自然流量,Android
8409,101825,S101825_2,2026-05-14 01:04:56,view_product,2006,自然流量,Android
8410,101825,S101825_3,2026-05-19 00:28:35,visit_home,2021,自然流量,Android
8411,101825,S101825_3,2026-05-19 00:30:04,view_product,2021,自然流量,Android
8412,101825,S101825_4,2026-05-28 14:13:09,visit_home,2023,自然流量,Android
8413,101826,S101826_1,2026-05-02 00:09:47,visit_home,2030,搜索广告,Android
8414,101826,S101826_1,2026-05-02 00:17:27,view_product,2030,搜索广告,Android
8415,101826,S101826_1,2026-05-02 00:31:01,add_cart,2030,搜索广告,Android
8416,101826,S101826_2,2026-05-10 00:49:14,visit_home,2048,搜索广告,Android
8417,101826,S101826_3,2026-05-18 10:12:20,visit_home,2015,搜索广告,Android
8418,101826,S101826_3,2026-05-18 10:14:35,view_product,2015,搜索广告,Android
8419,101827,S101827_1,2026-05-20 11:48:38,visit_home,2019,自然流量,Android
8420,101827,S101827_1,2026-05-20 11:54:20,view_product,2019,自然流量,Android
8421,101827,S101827_1,2026-05-20 12:01:54,add_cart,2019,自然流量,Android
8422,101827,S101827_2,2026-05-11 09:19:31,visit_home,2023,自然流量,Android
8423,101827,S101827_2,2026-05-11 09:20:32,view_product,2023,自然流量,Android
8424,101828,S101828_1,2026-05-03 16:02:39,visit_home,2038,社群裂变,iOS
8425,101828,S101828_1,2026-05-03 16:09:53,view_product,2038,社群裂变,iOS
8426,101828,S101828_2,2026-05-28 02:07:04,visit_home,2041,社群裂变,iOS
8427,101828,S101828_2,2026-05-28 02:15:00,view_product,2041,社群裂变,iOS
8428,101828,S101828_3,2026-05-26 04:33:20,visit_home,2005,社群裂变,iOS
8429,101828,S101828_3,2026-05-26 04:36:24,view_product,2005,社群裂变,iOS
8430,101828,S101828_3,2026-05-26 04:44:10,add_cart,2005,社群裂变,iOS
8431,101828,S101828_3,2026-05-26 04:47:23,submit_order,2005,社群裂变,iOS
8432,101828,S101828_3,2026-05-26 04:53:56,pay_success,2005,社群裂变,iOS
8433,101828,S101828_4,2026-05-10 08:26:11,visit_home,2025,社群裂变,iOS
8434,101829,S101829_1,2026-05-31 01:39:54,visit_home,2005,社群裂变,iOS
8435,101829,S101829_1,2026-05-31 01:47:50,view_product,2005,社群裂变,iOS
8436,101829,S101829_1,2026-05-31 01:59:23,add_cart,2005,社群裂变,iOS
8437,101829,S101829_1,2026-05-31 02:06:49,submit_order,2005,社群裂变,iOS
8438,101830,S101830_1,2026-05-18 17:04:45,visit_home,2033,站内推荐,Android
8439,101830,S101830_1,2026-05-18 17:07:23,view_product,2033,站内推荐,Android
8440,101830,S101830_2,2026-05-10 10:20:52,visit_home,2043,站内推荐,Android
8441,101830,S101830_2,2026-05-10 10:30:01,view_product,2043,站内推荐,Android
8442,101830,S101830_2,2026-05-10 10:40:59,add_cart,2043,站内推荐,Android
8443,101830,S101830_2,2026-05-10 10:50:00,submit_order,2043,站内推荐,Android
8444,101830,S101830_2,2026-05-10 10:53:08,pay_success,2043,站内推荐,Android
8445,101830,S101830_3,2026-05-24 20:24:34,visit_home,2036,站内推荐,Android
8446,101830,S101830_3,2026-05-24 20:33:56,view_product,2036,站内推荐,Android
8447,101830,S101830_4,2026-05-07 12:37:08,visit_home,2031,站内推荐,Android
8448,101831,S101831_1,2026-05-02 16:01:11,visit_home,2003,自然流量,Android
8449,101831,S101831_1,2026-05-02 16:08:30,view_product,2003,自然流量,Android
8450,101831,S101831_2,2026-05-21 12:24:32,visit_home,2002,自然流量,Android
8451,101831,S101831_2,2026-05-21 12:30:43,view_product,2002,自然流量,Android
8452,101831,S101831_3,2026-05-09 02:12:50,visit_home,2016,自然流量,Android
8453,101831,S101831_3,2026-05-09 02:19:41,view_product,2016,自然流量,Android
8454,101831,S101831_3,2026-05-09 02:25:58,add_cart,2016,自然流量,Android
8455,101832,S101832_1,2026-05-19 05:04:05,visit_home,2026,站内推荐,iOS
8456,101832,S101832_2,2026-05-16 00:12:51,visit_home,2033,站内推荐,iOS
8457,101832,S101832_2,2026-05-16 00:21:05,view_product,2033,站内推荐,iOS
8458,101832,S101832_3,2026-05-20 23:55:13,visit_home,2025,站内推荐,iOS
8459,101832,S101832_3,2026-05-21 00:03:38,view_product,2025,站内推荐,iOS
8460,101832,S101832_3,2026-05-21 00:15:58,add_cart,2025,站内推荐,iOS
8461,101833,S101833_1,2026-05-18 07:38:40,visit_home,2028,自然流量,iOS
8462,101833,S101833_1,2026-05-18 07:43:29,view_product,2028,自然流量,iOS
8463,101833,S101833_2,2026-05-01 18:30:38,visit_home,2050,自然流量,iOS
8464,101833,S101833_2,2026-05-01 18:33:08,view_product,2050,自然流量,iOS
8465,101833,S101833_2,2026-05-01 18:37:49,add_cart,2050,自然流量,iOS
8466,101833,S101833_2,2026-05-01 18:43:50,submit_order,2050,自然流量,iOS
8467,101833,S101833_2,2026-05-01 18:47:42,pay_success,2050,自然流量,iOS
8468,101833,S101833_3,2026-05-19 17:21:55,visit_home,2047,自然流量,iOS
8469,101833,S101833_3,2026-05-19 17:30:42,view_product,2047,自然流量,iOS
8470,101833,S101833_4,2026-05-10 05:16:43,visit_home,2009,自然流量,iOS
8471,101833,S101833_4,2026-05-10 05:17:56,view_product,2009,自然流量,iOS
8472,101834,S101834_1,2026-05-19 22:11:04,visit_home,2010,信息流广告,Android
8473,101834,S101834_2,2026-05-29 15:04:45,visit_home,2035,信息流广告,Android
8474,101835,S101835_1,2026-05-07 03:45:57,visit_home,2034,社群裂变,Android
8475,101835,S101835_1,2026-05-07 03:52:31,view_product,2034,社群裂变,Android
8476,101835,S101835_2,2026-05-27 16:09:54,visit_home,2024,社群裂变,Android
8477,101836,S101836_1,2026-05-26 06:53:33,visit_home,2040,自然流量,Android
8478,101836,S101836_1,2026-05-26 07:00:20,view_product,2040,自然流量,Android
8479,101836,S101836_2,2026-05-01 00:36:23,visit_home,2044,自然流量,Android
8480,101836,S101836_2,2026-05-01 00:42:00,view_product,2044,自然流量,Android
8481,101837,S101837_1,2026-05-16 07:56:35,visit_home,2044,自然流量,Android
8482,101837,S101837_1,2026-05-16 07:58:16,view_product,2044,自然流量,Android
8483,101837,S101837_2,2026-05-13 17:02:48,visit_home,2024,自然流量,Android
8484,101837,S101837_2,2026-05-13 17:12:47,view_product,2024,自然流量,Android
8485,101837,S101837_2,2026-05-13 17:13:21,add_cart,2024,自然流量,Android
8486,101837,S101837_2,2026-05-13 17:14:21,submit_order,2024,自然流量,Android
8487,101837,S101837_3,2026-05-22 10:24:26,visit_home,2005,自然流量,Android
8488,101837,S101837_3,2026-05-22 10:33:59,view_product,2005,自然流量,Android
8489,101837,S101837_3,2026-05-22 10:36:57,add_cart,2005,自然流量,Android
8490,101837,S101837_4,2026-05-21 06:32:15,visit_home,2030,自然流量,Android
8491,101837,S101837_4,2026-05-21 06:40:18,view_product,2030,自然流量,Android
8492,101837,S101837_4,2026-05-21 06:45:28,add_cart,2030,自然流量,Android
8493,101838,S101838_1,2026-05-02 20:56:57,visit_home,2027,自然流量,Android
8494,101838,S101838_2,2026-05-09 04:43:01,visit_home,2030,自然流量,Android
8495,101838,S101838_2,2026-05-09 04:52:58,view_product,2030,自然流量,Android
8496,101838,S101838_3,2026-05-16 02:26:52,visit_home,2004,自然流量,Android
8497,101838,S101838_4,2026-05-21 13:01:01,visit_home,2041,自然流量,Android
8498,101839,S101839_1,2026-05-17 10:58:38,visit_home,2021,信息流广告,Android
8499,101839,S101839_2,2026-05-26 12:06:01,visit_home,2031,信息流广告,Android
8500,101839,S101839_2,2026-05-26 12:09:16,view_product,2031,信息流广告,Android
8501,101839,S101839_2,2026-05-26 12:17:27,add_cart,2031,信息流广告,Android
8502,101839,S101839_3,2026-05-27 11:17:59,visit_home,2011,信息流广告,Android
8503,101839,S101839_3,2026-05-27 11:20:00,view_product,2011,信息流广告,Android
8504,101839,S101839_3,2026-05-27 11:22:18,add_cart,2011,信息流广告,Android
8505,101839,S101839_3,2026-05-27 11:27:09,submit_order,2011,信息流广告,Android
8506,101840,S101840_1,2026-05-18 22:01:04,visit_home,2050,社群裂变,iOS
8507,101840,S101840_1,2026-05-18 22:06:29,view_product,2050,社群裂变,iOS
8508,101840,S101840_2,2026-05-12 22:00:18,visit_home,2030,社群裂变,iOS
8509,101840,S101840_2,2026-05-12 22:07:19,view_product,2030,社群裂变,iOS
8510,101841,S101841_1,2026-05-20 02:29:06,visit_home,2014,自然流量,iOS
8511,101841,S101841_1,2026-05-20 02:36:52,view_product,2014,自然流量,iOS
8512,101842,S101842_1,2026-05-23 00:45:15,visit_home,2049,自然流量,iOS
8513,101842,S101842_1,2026-05-23 00:47:59,view_product,2049,自然流量,iOS
8514,101843,S101843_1,2026-05-15 09:21:18,visit_home,2034,搜索广告,Android
8515,101844,S101844_1,2026-05-20 10:45:21,visit_home,2040,自然流量,iOS
8516,101844,S101844_1,2026-05-20 10:51:21,view_product,2040,自然流量,iOS
8517,101844,S101844_2,2026-05-16 20:23:47,visit_home,2024,自然流量,iOS
8518,101844,S101844_2,2026-05-16 20:24:45,view_product,2024,自然流量,iOS
8519,101844,S101844_2,2026-05-16 20:25:15,add_cart,2024,自然流量,iOS
8520,101844,S101844_3,2026-05-19 21:31:27,visit_home,2004,自然流量,iOS
8521,101844,S101844_3,2026-05-19 21:36:26,view_product,2004,自然流量,iOS
8522,101844,S101844_4,2026-05-09 10:03:36,visit_home,2043,自然流量,iOS
8523,101844,S101844_4,2026-05-09 10:04:40,view_product,2043,自然流量,iOS
8524,101844,S101844_5,2026-05-20 09:55:45,visit_home,2034,自然流量,iOS
8525,101844,S101844_5,2026-05-20 10:05:09,view_product,2034,自然流量,iOS
8526,101844,S101844_5,2026-05-20 10:18:32,add_cart,2034,自然流量,iOS
8527,101845,S101845_1,2026-05-29 15:44:50,visit_home,2018,社群裂变,Android
8528,101845,S101845_1,2026-05-29 15:45:57,view_product,2018,社群裂变,Android
8529,101846,S101846_1,2026-05-23 20:51:20,visit_home,2013,站内推荐,Android
8530,101847,S101847_1,2026-05-25 20:50:37,visit_home,2049,社群裂变,Android
8531,101847,S101847_1,2026-05-25 20:51:10,view_product,2049,社群裂变,Android
8532,101848,S101848_1,2026-05-14 02:24:35,visit_home,2015,站内推荐,Android
8533,101848,S101848_1,2026-05-14 02:26:01,view_product,2015,站内推荐,Android
8534,101849,S101849_1,2026-05-16 17:25:20,visit_home,2048,信息流广告,Android
8535,101849,S101849_2,2026-05-29 15:30:36,visit_home,2003,信息流广告,Android
8536,101849,S101849_2,2026-05-29 15:33:31,view_product,2003,信息流广告,Android
8537,101850,S101850_1,2026-05-18 03:54:01,visit_home,2020,社群裂变,iOS
8538,101850,S101850_1,2026-05-18 03:57:53,view_product,2020,社群裂变,iOS
8539,101851,S101851_1,2026-05-21 17:12:34,visit_home,2029,自然流量,Android
8540,101851,S101851_1,2026-05-21 17:20:24,view_product,2029,自然流量,Android
8541,101852,S101852_1,2026-05-19 15:38:40,visit_home,2033,自然流量,Android
8542,101852,S101852_1,2026-05-19 15:39:46,view_product,2033,自然流量,Android
8543,101852,S101852_1,2026-05-19 15:49:16,add_cart,2033,自然流量,Android
8544,101852,S101852_2,2026-05-26 21:22:40,visit_home,2040,自然流量,Android
8545,101852,S101852_2,2026-05-26 21:24:14,view_product,2040,自然流量,Android
8546,101853,S101853_1,2026-05-04 05:22:33,visit_home,2042,搜索广告,iOS
8547,101853,S101853_1,2026-05-04 05:30:56,view_product,2042,搜索广告,iOS
8548,101854,S101854_1,2026-05-21 18:50:42,visit_home,2050,自然流量,Android
8549,101854,S101854_1,2026-05-21 18:58:12,view_product,2050,自然流量,Android
8550,101854,S101854_1,2026-05-21 18:59:10,add_cart,2050,自然流量,Android
8551,101854,S101854_1,2026-05-21 19:03:53,submit_order,2050,自然流量,Android
8552,101854,S101854_1,2026-05-21 19:05:22,pay_success,2050,自然流量,Android
8553,101854,S101854_2,2026-05-31 07:11:51,visit_home,2018,自然流量,Android
8554,101854,S101854_2,2026-05-31 07:14:41,view_product,2018,自然流量,Android
8555,101854,S101854_2,2026-05-31 07:15:14,add_cart,2018,自然流量,Android
8556,101854,S101854_2,2026-05-31 07:16:43,submit_order,2018,自然流量,Android
8557,101854,S101854_3,2026-05-02 05:18:03,visit_home,2032,自然流量,Android
8558,101854,S101854_3,2026-05-02 05:22:25,view_product,2032,自然流量,Android
8559,101854,S101854_4,2026-05-03 04:16:14,visit_home,2013,自然流量,Android
8560,101854,S101854_4,2026-05-03 04:18:13,view_product,2013,自然流量,Android
8561,101855,S101855_1,2026-05-27 06:57:48,visit_home,2012,站内推荐,Android
8562,101855,S101855_1,2026-05-27 07:03:39,view_product,2012,站内推荐,Android
8563,101855,S101855_2,2026-05-12 12:25:02,visit_home,2041,站内推荐,Android
8564,101856,S101856_1,2026-05-03 23:59:57,visit_home,2023,搜索广告,iOS
8565,101856,S101856_1,2026-05-04 00:00:19,view_product,2023,搜索广告,iOS
8566,101856,S101856_2,2026-05-26 21:10:02,visit_home,2046,搜索广告,iOS
8567,101856,S101856_2,2026-05-26 21:11:55,view_product,2046,搜索广告,iOS
8568,101857,S101857_1,2026-05-11 08:16:59,visit_home,2016,站内推荐,PC
8569,101858,S101858_1,2026-05-10 16:59:13,visit_home,2020,信息流广告,Android
8570,101858,S101858_1,2026-05-10 17:03:01,view_product,2020,信息流广告,Android
8571,101858,S101858_2,2026-05-26 14:05:53,visit_home,2045,信息流广告,Android
8572,101858,S101858_3,2026-05-30 08:43:00,visit_home,2030,信息流广告,Android
8573,101859,S101859_1,2026-05-30 20:14:25,visit_home,2023,信息流广告,Android
8574,101860,S101860_1,2026-05-17 12:57:54,visit_home,2024,社群裂变,iOS
8575,101860,S101860_1,2026-05-17 12:59:00,view_product,2024,社群裂变,iOS
8576,101860,S101860_2,2026-05-19 21:51:23,visit_home,2028,社群裂变,iOS
8577,101860,S101860_2,2026-05-19 21:59:59,view_product,2028,社群裂变,iOS
8578,101861,S101861_1,2026-05-06 21:13:55,visit_home,2038,自然流量,iOS
8579,101861,S101861_1,2026-05-06 21:21:34,view_product,2038,自然流量,iOS
8580,101862,S101862_1,2026-05-13 14:06:40,visit_home,2011,搜索广告,Android
8581,101862,S101862_1,2026-05-13 14:07:14,view_product,2011,搜索广告,Android
8582,101862,S101862_2,2026-05-31 11:28:07,visit_home,2038,搜索广告,Android
8583,101862,S101862_2,2026-05-31 11:34:04,view_product,2038,搜索广告,Android
8584,101862,S101862_2,2026-05-31 11:35:38,add_cart,2038,搜索广告,Android
8585,101863,S101863_1,2026-05-17 21:39:28,visit_home,2043,搜索广告,Android
8586,101863,S101863_1,2026-05-17 21:42:32,view_product,2043,搜索广告,Android
8587,101863,S101863_2,2026-05-18 15:31:54,visit_home,2035,搜索广告,Android
8588,101863,S101863_2,2026-05-18 15:35:15,view_product,2035,搜索广告,Android
8589,101864,S101864_1,2026-05-02 07:49:38,visit_home,2029,站内推荐,Android
8590,101864,S101864_1,2026-05-02 07:58:33,view_product,2029,站内推荐,Android
8591,101865,S101865_1,2026-05-02 10:19:47,visit_home,2037,社群裂变,Android
8592,101865,S101865_1,2026-05-02 10:28:44,view_product,2037,社群裂变,Android
8593,101865,S101865_1,2026-05-02 10:31:14,add_cart,2037,社群裂变,Android
8594,101866,S101866_1,2026-05-08 15:02:05,visit_home,2043,自然流量,iOS
8595,101866,S101866_1,2026-05-08 15:04:53,view_product,2043,自然流量,iOS
8596,101867,S101867_1,2026-05-03 05:35:50,visit_home,2047,信息流广告,Android
8597,101867,S101867_1,2026-05-03 05:43:17,view_product,2047,信息流广告,Android
8598,101868,S101868_1,2026-05-05 19:57:21,visit_home,2011,搜索广告,Android
8599,101869,S101869_1,2026-05-25 03:17:40,visit_home,2040,自然流量,Android
8600,101869,S101869_2,2026-05-27 11:23:25,visit_home,2002,自然流量,Android
8601,101869,S101869_2,2026-05-27 11:25:17,view_product,2002,自然流量,Android
8602,101870,S101870_1,2026-05-28 01:10:22,visit_home,2042,信息流广告,Android
8603,101870,S101870_1,2026-05-28 01:17:05,view_product,2042,信息流广告,Android
8604,101870,S101870_2,2026-05-04 10:32:30,visit_home,2015,信息流广告,Android
8605,101870,S101870_3,2026-05-22 04:07:44,visit_home,2027,信息流广告,Android
8606,101870,S101870_3,2026-05-22 04:14:55,view_product,2027,信息流广告,Android
8607,101870,S101870_4,2026-05-21 14:12:34,visit_home,2021,信息流广告,Android
8608,101870,S101870_4,2026-05-21 14:19:03,view_product,2021,信息流广告,Android
8609,101870,S101870_5,2026-05-20 14:55:02,visit_home,2048,信息流广告,Android
8610,101870,S101870_5,2026-05-20 15:02:42,view_product,2048,信息流广告,Android
8611,101870,S101870_5,2026-05-20 15:17:22,add_cart,2048,信息流广告,Android
8612,101871,S101871_1,2026-05-12 06:12:42,visit_home,2039,自然流量,PC
8613,101871,S101871_1,2026-05-12 06:17:54,view_product,2039,自然流量,PC
8614,101871,S101871_2,2026-05-14 09:23:02,visit_home,2005,自然流量,PC
8615,101871,S101871_2,2026-05-14 09:30:50,view_product,2005,自然流量,PC
8616,101871,S101871_2,2026-05-14 09:43:03,add_cart,2005,自然流量,PC
8617,101871,S101871_2,2026-05-14 09:44:41,submit_order,2005,自然流量,PC
8618,101871,S101871_2,2026-05-14 09:50:27,pay_success,2005,自然流量,PC
8619,101872,S101872_1,2026-05-03 14:26:31,visit_home,2004,自然流量,iOS
8620,101872,S101872_2,2026-05-11 09:32:36,visit_home,2010,自然流量,iOS
8621,101872,S101872_2,2026-05-11 09:33:02,view_product,2010,自然流量,iOS
8622,101872,S101872_3,2026-05-05 02:22:43,visit_home,2023,自然流量,iOS
8623,101872,S101872_3,2026-05-05 02:32:41,view_product,2023,自然流量,iOS
8624,101872,S101872_4,2026-05-06 20:00:56,visit_home,2037,自然流量,iOS
8625,101873,S101873_1,2026-05-26 03:16:08,visit_home,2035,信息流广告,Android
8626,101873,S101873_2,2026-05-28 07:13:07,visit_home,2037,信息流广告,Android
8627,101873,S101873_3,2026-05-22 05:24:12,visit_home,2015,信息流广告,Android
8628,101873,S101873_3,2026-05-22 05:32:35,view_product,2015,信息流广告,Android
8629,101873,S101873_3,2026-05-22 05:42:21,add_cart,2015,信息流广告,Android
8630,101873,S101873_3,2026-05-22 05:46:10,submit_order,2015,信息流广告,Android
8631,101873,S101873_3,2026-05-22 05:53:22,pay_success,2015,信息流广告,Android
8632,101874,S101874_1,2026-05-08 04:58:38,visit_home,2015,自然流量,PC
8633,101874,S101874_1,2026-05-08 05:05:29,view_product,2015,自然流量,PC
8634,101875,S101875_1,2026-05-31 06:25:06,visit_home,2002,搜索广告,Android
8635,101875,S101875_1,2026-05-31 06:28:46,view_product,2002,搜索广告,Android
8636,101875,S101875_2,2026-05-02 23:59:41,visit_home,2031,搜索广告,Android
8637,101875,S101875_2,2026-05-03 00:06:59,view_product,2031,搜索广告,Android
8638,101875,S101875_3,2026-05-14 15:31:26,visit_home,2048,搜索广告,Android
8639,101875,S101875_3,2026-05-14 15:39:49,view_product,2048,搜索广告,Android
8640,101875,S101875_3,2026-05-14 15:41:19,add_cart,2048,搜索广告,Android
8641,101875,S101875_3,2026-05-14 15:41:52,submit_order,2048,搜索广告,Android
8642,101875,S101875_4,2026-05-06 03:17:49,visit_home,2034,搜索广告,Android
8643,101876,S101876_1,2026-05-21 23:23:02,visit_home,2026,自然流量,iOS
8644,101876,S101876_1,2026-05-21 23:31:54,view_product,2026,自然流量,iOS
8645,101876,S101876_1,2026-05-21 23:45:11,add_cart,2026,自然流量,iOS
8646,101876,S101876_1,2026-05-21 23:47:46,submit_order,2026,自然流量,iOS
8647,101876,S101876_2,2026-05-13 17:54:37,visit_home,2022,自然流量,iOS
8648,101876,S101876_2,2026-05-13 17:56:45,view_product,2022,自然流量,iOS
8649,101877,S101877_1,2026-05-02 03:34:11,visit_home,2016,社群裂变,PC
8650,101877,S101877_1,2026-05-02 03:40:15,view_product,2016,社群裂变,PC
8651,101877,S101877_2,2026-05-19 11:55:34,visit_home,2021,社群裂变,PC
8652,101877,S101877_2,2026-05-19 11:59:57,view_product,2021,社群裂变,PC
8653,101878,S101878_1,2026-05-22 00:14:49,visit_home,2033,自然流量,iOS
8654,101878,S101878_1,2026-05-22 00:15:35,view_product,2033,自然流量,iOS
8655,101878,S101878_2,2026-05-06 00:43:05,visit_home,2011,自然流量,iOS
8656,101878,S101878_2,2026-05-06 00:47:27,view_product,2011,自然流量,iOS
8657,101879,S101879_1,2026-05-13 12:31:55,visit_home,2037,站内推荐,iOS
8658,101879,S101879_1,2026-05-13 12:34:41,view_product,2037,站内推荐,iOS
8659,101879,S101879_1,2026-05-13 12:44:14,add_cart,2037,站内推荐,iOS
8660,101879,S101879_1,2026-05-13 12:48:55,submit_order,2037,站内推荐,iOS
8661,101879,S101879_1,2026-05-13 12:54:03,pay_success,2037,站内推荐,iOS
8662,101879,S101879_2,2026-05-15 12:32:23,visit_home,2045,站内推荐,iOS
8663,101879,S101879_2,2026-05-15 12:38:10,view_product,2045,站内推荐,iOS
8664,101879,S101879_3,2026-05-12 16:05:42,visit_home,2043,站内推荐,iOS
8665,101879,S101879_3,2026-05-12 16:12:50,view_product,2043,站内推荐,iOS
8666,101879,S101879_3,2026-05-12 16:15:31,add_cart,2043,站内推荐,iOS
8667,101879,S101879_3,2026-05-12 16:23:04,submit_order,2043,站内推荐,iOS
8668,101879,S101879_3,2026-05-12 16:28:00,pay_success,2043,站内推荐,iOS
8669,101879,S101879_4,2026-05-21 08:35:55,visit_home,2020,站内推荐,iOS
8670,101879,S101879_4,2026-05-21 08:41:07,view_product,2020,站内推荐,iOS
8671,101879,S101879_4,2026-05-21 08:54:57,add_cart,2020,站内推荐,iOS
8672,101879,S101879_4,2026-05-21 08:59:56,submit_order,2020,站内推荐,iOS
8673,101880,S101880_1,2026-05-23 03:50:30,visit_home,2048,自然流量,iOS
8674,101880,S101880_1,2026-05-23 03:54:47,view_product,2048,自然流量,iOS
8675,101881,S101881_1,2026-05-16 10:46:17,visit_home,2037,搜索广告,Android
8676,101881,S101881_1,2026-05-16 10:48:55,view_product,2037,搜索广告,Android
8677,101882,S101882_1,2026-05-24 14:45:30,visit_home,2050,信息流广告,Android
