user_id,experiment_id,group_name,assign_time,strategy_name
102205,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102206,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102207,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102208,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102209,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102210,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102211,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102212,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102213,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102214,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102215,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102216,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102217,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102218,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102219,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102220,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102221,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102222,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102223,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102224,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102225,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102226,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102227,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102228,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102229,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102230,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102231,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102232,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102233,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102234,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102235,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102236,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102237,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102238,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102239,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102240,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102241,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102242,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102243,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102244,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102245,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102246,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102247,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102248,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102249,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102250,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102251,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102252,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102253,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102254,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102255,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102256,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102257,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102258,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102259,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102260,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102261,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102262,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102263,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102264,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102265,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102266,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102267,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102268,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102269,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102270,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102271,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102272,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102273,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102274,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102275,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102276,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102277,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102278,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102279,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102280,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102281,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102282,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102283,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102284,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102285,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102286,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102287,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102288,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102289,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102290,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102291,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102292,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102293,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102294,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102295,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102296,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102297,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102298,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102299,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102300,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102301,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102302,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102303,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102304,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102305,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102306,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102307,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102308,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102309,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102310,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102311,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102312,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102313,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102314,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102315,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102316,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102317,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102318,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102319,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102320,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102321,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102322,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102323,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102324,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102325,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102326,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102327,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102328,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102329,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102330,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102331,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102332,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102333,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102334,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102335,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102336,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102337,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102338,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102339,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102340,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102341,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102342,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102343,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102344,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102345,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102346,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102347,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102348,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102349,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102350,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102351,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102352,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102353,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102354,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102355,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102356,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102357,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102358,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102359,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102360,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102361,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102362,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102363,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102364,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102365,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102366,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102367,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102368,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102369,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102370,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102371,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102372,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102373,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102374,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102375,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102376,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102377,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102378,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102379,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102380,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102381,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102382,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102383,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102384,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102385,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102386,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102387,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102388,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102389,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102390,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102391,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102392,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102393,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102394,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102395,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102396,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102397,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102398,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102399,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102400,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102401,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102402,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102403,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102404,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102405,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102406,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102407,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102408,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102409,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102410,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102411,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102412,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102413,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102414,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102415,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102416,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102417,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102418,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102419,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102420,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102421,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102422,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102423,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102424,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102425,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102426,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102427,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102428,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102429,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102430,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102431,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102432,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102433,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102434,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102435,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102436,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102437,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102438,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102439,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102440,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102441,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102442,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102443,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102444,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102445,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102446,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102447,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102448,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102449,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102450,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102451,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102452,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102453,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102454,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102455,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102456,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102457,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102458,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102459,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102460,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102461,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102462,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102463,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102464,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102465,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102466,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102467,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102468,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102469,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102470,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102471,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102472,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102473,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102474,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102475,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102476,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102477,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102478,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102479,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102480,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102481,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102482,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102483,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102484,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102485,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102486,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102487,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102488,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102489,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102490,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102491,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102492,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102493,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102494,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102495,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102496,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102497,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102498,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102499,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102500,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102501,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102502,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102503,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102504,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102505,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102506,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102507,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102508,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102509,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102510,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102511,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102512,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102513,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102514,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102515,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102516,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102517,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102518,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102519,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102520,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102521,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102522,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102523,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102524,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102525,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102526,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102527,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102528,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102529,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102530,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102531,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102532,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102533,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102534,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102535,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102536,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102537,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102538,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102539,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102540,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102541,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102542,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102543,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102544,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102545,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102546,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102547,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102548,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102549,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102550,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102551,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102552,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102553,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102554,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102555,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102556,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102557,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102558,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102559,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102560,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102561,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102562,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102563,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102564,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102565,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102566,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
102567,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
102568,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
